"","ctrl_id","target","source","Similarity","Co_twins_ID.x","Individual_ID.x","Co_twins_ID.y","Individual_ID.y"
"390","positive_ctrl","50011","51672",8.47828769683838,"1","1A","122","122B"
"391","positive_ctrl","50011","51681",11.2816801071167,"1","1A","123","123A"
"392","positive_ctrl","50011","51682",19.2969017028809,"1","1A","123","123B"
"393","positive_ctrl","50011","51701",16.2440433502197,"1","1A","124","124A"
"394","positive_ctrl","50011","51702",12.6752691268921,"1","1A","124","124B"
"395","positive_ctrl","50011","51711",33.3645629882812,"1","1A","125","125A"
"396","positive_ctrl","50011","51712",37.9998054504395,"1","1A","125","125B"
"397","positive_ctrl","50011","51721",6.03982305526733,"1","1A","126","126A"
"398","positive_ctrl","50011","51722",14.7862863540649,"1","1A","126","126B"
"399","positive_ctrl","50011","51751",30.3830318450928,"1","1A","127","127A"
"400","positive_ctrl","50011","51752",34.7371292114258,"1","1A","127","127B"
"401","positive_ctrl","50011","51781",9.50928592681885,"1","1A","128","128A"
"402","positive_ctrl","50011","51782",22.0900173187256,"1","1A","128","128B"
"403","positive_ctrl","50011","51791",23.1917552947998,"1","1A","129","129A"
"404","positive_ctrl","50011","51792",19.0379371643066,"1","1A","129","129B"
"405","positive_ctrl","50011","51801",13.9917659759521,"1","1A","130","130A"
"406","positive_ctrl","50011","51802",11.6938800811768,"1","1A","130","130B"
"407","positive_ctrl","50011","51861",16.2573070526123,"1","1A","131","131A"
"408","positive_ctrl","50011","51862",15.6587343215942,"1","1A","131","131B"
"409","positive_ctrl","50011","51881",18.0801315307617,"1","1A","132","132A"
"410","positive_ctrl","50011","51882",16.6152858734131,"1","1A","132","132B"
"411","positive_ctrl","50011","51901",17.1538887023926,"1","1A","133","133A"
"412","positive_ctrl","50011","51902",13.6842098236084,"1","1A","133","133B"
"413","positive_ctrl","50011","51931",27.4010486602783,"1","1A","134","134A"
"414","positive_ctrl","50011","51932",10.9241552352905,"1","1A","134","134B"
"415","positive_ctrl","50011","51941",18.5290775299072,"1","1A","135","135A"
"416","positive_ctrl","50011","51942",16.6750354766846,"1","1A","135","135B"
"417","positive_ctrl","50011","51981",11.466628074646,"1","1A","136","136A"
"418","positive_ctrl","50011","51982",10.0287828445435,"1","1A","136","136B"
"419","positive_ctrl","50011","52011",33.390869140625,"1","1A","137","137A"
"420","positive_ctrl","50011","52012",26.292875289917,"1","1A","137","137B"
"421","positive_ctrl","50011","52051",19.4240531921387,"1","1A","138","138A"
"422","positive_ctrl","50011","52052",13.6402606964111,"1","1A","138","138B"
"423","positive_ctrl","50011","52071",7.83135080337524,"1","1A","139","139A"
"424","positive_ctrl","50011","52072",9.44130516052246,"1","1A","139","139B"
"425","positive_ctrl","50011","52081",7.42431354522705,"1","1A","140","140A"
"426","positive_ctrl","50011","52082",11.9830503463745,"1","1A","140","140B"
"427","positive_ctrl","50011","52101",11.2732162475586,"1","1A","141","141A"
"428","positive_ctrl","50011","52102",16.0215549468994,"1","1A","141","141B"
"429","positive_ctrl","50011","52121",39.7308883666992,"1","1A","142","142A"
"430","positive_ctrl","50011","52122",26.7738018035889,"1","1A","142","142B"
"431","positive_ctrl","50011","52131",12.6584367752075,"1","1A","143","143A"
"432","positive_ctrl","50011","52132",10.7943658828735,"1","1A","143","143B"
"433","positive_ctrl","50011","52171",6.92783355712891,"1","1A","144","144A"
"434","positive_ctrl","50011","52172",12.4956912994385,"1","1A","144","144B"
"435","positive_ctrl","50011","52181",12.2183284759521,"1","1A","145","145A"
"436","positive_ctrl","50011","52182",7.97963571548462,"1","1A","145","145B"
"437","positive_ctrl","50011","52191",20.3249912261963,"1","1A","146","146A"
"438","positive_ctrl","50011","52192",22.581449508667,"1","1A","146","146B"
"439","positive_ctrl","50011","52201",44.653995513916,"1","1A","147","147A"
"440","positive_ctrl","50011","52202",26.1555767059326,"1","1A","147","147B"
"441","positive_ctrl","50011","52261",14.1357450485229,"1","1A","148","148A"
"442","positive_ctrl","50011","52262",9.47174263000488,"1","1A","148","148B"
"443","positive_ctrl","50012","50021",31.6064262390137,"1","1B","2","2A"
"444","positive_ctrl","50012","50022",47.6827507019043,"1","1B","2","2B"
"445","positive_ctrl","50012","50031",19.4601249694824,"1","1B","3","3A"
"446","positive_ctrl","50012","50032",25.0571365356445,"1","1B","3","3B"
"447","positive_ctrl","50012","50061",9.08471298217773,"1","1B","4","4A"
"448","positive_ctrl","50012","50062",13.9794244766235,"1","1B","4","4B"
"449","positive_ctrl","50012","50071",14.3822460174561,"1","1B","5","5A"
"450","positive_ctrl","50012","50072",6.33506345748901,"1","1B","5","5B"
"451","positive_ctrl","50012","50081",4.76665210723877,"1","1B","6","6A"
"452","positive_ctrl","50012","50082",10.0545854568481,"1","1B","6","6B"
"453","positive_ctrl","50012","50091",8.29537200927734,"1","1B","7","7A"
"454","positive_ctrl","50012","50092",9.96487140655518,"1","1B","7","7B"
"455","positive_ctrl","50012","50101",33.5245246887207,"1","1B","8","8A"
"456","positive_ctrl","50012","50102",14.2143030166626,"1","1B","8","8B"
"457","positive_ctrl","50012","50131",6.51069068908691,"1","1B","9","9A"
"458","positive_ctrl","50012","50132",9.62384510040283,"1","1B","9","9B"
"459","positive_ctrl","50012","50151",10.9733428955078,"1","1B","10","10A"
"460","positive_ctrl","50012","50152",14.5979690551758,"1","1B","10","10B"
"461","positive_ctrl","50012","50171",7.87731266021729,"1","1B","11","11A"
"462","positive_ctrl","50012","50172",8.23929500579834,"1","1B","11","11B"
"463","positive_ctrl","50012","50181",18.8266410827637,"1","1B","12","12A"
"464","positive_ctrl","50012","50182",17.3381423950195,"1","1B","12","12B"
"465","positive_ctrl","50012","50191",15.4601678848267,"1","1B","13","13A"
"466","positive_ctrl","50012","50192",8.55479621887207,"1","1B","13","13B"
"467","positive_ctrl","50012","50201",15.8418388366699,"1","1B","14","14A"
"468","positive_ctrl","50012","50202",11.2489986419678,"1","1B","14","14B"
"469","positive_ctrl","50012","50221",18.0002040863037,"1","1B","15","15A"
"470","positive_ctrl","50012","50222",23.1904220581055,"1","1B","15","15B"
"471","positive_ctrl","50012","50231",19.9435081481934,"1","1B","16","16A"
"472","positive_ctrl","50012","50232",13.9688491821289,"1","1B","16","16B"
"473","positive_ctrl","50012","50241",8.02271270751953,"1","1B","17","17A"
"474","positive_ctrl","50012","50242",9.23262023925781,"1","1B","17","17B"
"475","positive_ctrl","50012","50251",14.2686347961426,"1","1B","18","18A"
"476","positive_ctrl","50012","50252",14.0150022506714,"1","1B","18","18B"
"477","positive_ctrl","50012","50261",24.6085815429688,"1","1B","19","19A"
"478","positive_ctrl","50012","50262",12.3670740127563,"1","1B","19","19B"
"479","positive_ctrl","50012","50271",18.25026512146,"1","1B","20","20A"
"480","positive_ctrl","50012","50272",10.2171611785889,"1","1B","20","20B"
"481","positive_ctrl","50012","50281",5.26251363754272,"1","1B","21","21A"
"482","positive_ctrl","50012","50282",6.76541996002197,"1","1B","21","21B"
"483","positive_ctrl","50012","50291",22.3700542449951,"1","1B","22","22A"
"484","positive_ctrl","50012","50292",22.7904224395752,"1","1B","22","22B"
"485","positive_ctrl","50012","50311",23.3100509643555,"1","1B","23","23A"
"486","positive_ctrl","50012","50312",20.2792434692383,"1","1B","23","23B"
"487","positive_ctrl","50012","50331",14.7898998260498,"1","1B","24","24A"
"488","positive_ctrl","50012","50332",15.2966547012329,"1","1B","24","24B"
"489","positive_ctrl","50012","50341",13.7812595367432,"1","1B","25","25A"
"490","positive_ctrl","50012","50342",7.06398725509644,"1","1B","25","25B"
"491","positive_ctrl","50012","50351",3.92384195327759,"1","1B","26","26A"
"492","positive_ctrl","50012","50352",18.3855228424072,"1","1B","26","26B"
"493","positive_ctrl","50012","50361",14.3904418945312,"1","1B","27","27A"
"494","positive_ctrl","50012","50362",13.0452690124512,"1","1B","27","27B"
"495","positive_ctrl","50012","50371",38.6600532531738,"1","1B","28","28A"
"496","positive_ctrl","50012","50372",41.5785865783691,"1","1B","28","28B"
"497","positive_ctrl","50012","50391",6.42971467971802,"1","1B","29","29A"
"498","positive_ctrl","50012","50392",8.72694110870361,"1","1B","29","29B"
"499","positive_ctrl","50012","50401",17.6765613555908,"1","1B","30","30A"
"500","positive_ctrl","50012","50402",22.5234909057617,"1","1B","30","30B"
"501","positive_ctrl","50012","50421",7.79898262023926,"1","1B","31","31A"
"502","positive_ctrl","50012","50422",8.21802043914795,"1","1B","31","31B"
"503","positive_ctrl","50012","50431",11.5640544891357,"1","1B","32","32A"
"504","positive_ctrl","50012","50432",8.28590393066406,"1","1B","32","32B"
"505","positive_ctrl","50012","50441",5.07363510131836,"1","1B","33","33A"
"506","positive_ctrl","50012","50442",15.8418865203857,"1","1B","33","33B"
"507","positive_ctrl","50012","50461",17.3766326904297,"1","1B","34","34A"
"508","positive_ctrl","50012","50462",18.8127250671387,"1","1B","34","34B"
"509","positive_ctrl","50012","50471",19.0990695953369,"1","1B","35","35A"
"510","positive_ctrl","50012","50472",10.9419069290161,"1","1B","35","35B"
"511","positive_ctrl","50012","50481",6.83482265472412,"1","1B","36","36A"
"512","positive_ctrl","50012","50482",9.64302730560303,"1","1B","36","36B"
"513","positive_ctrl","50012","50491",12.4909477233887,"1","1B","37","37A"
"514","positive_ctrl","50012","50492",10.3080883026123,"1","1B","37","37B"
"515","positive_ctrl","50012","50501",15.1037750244141,"1","1B","38","38A"
"516","positive_ctrl","50012","50502",22.8476257324219,"1","1B","38","38B"
"517","positive_ctrl","50012","50521",17.3313369750977,"1","1B","39","39A"
"518","positive_ctrl","50012","50522",22.2776622772217,"1","1B","39","39B"
"519","positive_ctrl","50012","50531",4.60307168960571,"1","1B","40","40A"
"520","positive_ctrl","50012","50532",10.2632675170898,"1","1B","40","40B"
"521","positive_ctrl","50012","50541",6.30728530883789,"1","1B","41","41A"
"522","positive_ctrl","50012","50542",8.99211883544922,"1","1B","41","41B"
"523","positive_ctrl","50012","50551",8.86629867553711,"1","1B","42","42A"
"524","positive_ctrl","50012","50552",6.77970218658447,"1","1B","42","42B"
"525","positive_ctrl","50012","50571",9.26615333557129,"1","1B","43","43A"
"526","positive_ctrl","50012","50572",8.21199321746826,"1","1B","43","43B"
"527","positive_ctrl","50012","50581",8.34836101531982,"1","1B","44","44A"
"528","positive_ctrl","50012","50582",8.59672164916992,"1","1B","44","44B"
"529","positive_ctrl","50012","50591",11.145188331604,"1","1B","45","45A"
"530","positive_ctrl","50012","50592",9.83529186248779,"1","1B","45","45B"
"531","positive_ctrl","50012","50601",20.5827140808105,"1","1B","46","46A"
"532","positive_ctrl","50012","50602",13.3063955307007,"1","1B","46","46B"
"533","positive_ctrl","50012","50611",12.8540649414062,"1","1B","47","47A"
"534","positive_ctrl","50012","50612",8.02959537506104,"1","1B","47","47B"
"535","positive_ctrl","50012","50621",14.9775829315186,"1","1B","48","48A"
"536","positive_ctrl","50012","50622",11.3305644989014,"1","1B","48","48B"
"537","positive_ctrl","50012","50641",14.8513097763062,"1","1B","49","49A"
"538","positive_ctrl","50012","50642",11.4353170394897,"1","1B","49","49B"
"539","positive_ctrl","50012","50651",13.5959415435791,"1","1B","50","50A"
"540","positive_ctrl","50012","50652",6.49360179901123,"1","1B","50","50B"
"541","positive_ctrl","50012","50661",7.74186420440674,"1","1B","51","51A"
"542","positive_ctrl","50012","50662",10.5733594894409,"1","1B","51","51B"
"543","positive_ctrl","50012","50671",11.4868965148926,"1","1B","52","52A"
"544","positive_ctrl","50012","50672",12.0650482177734,"1","1B","52","52B"
"545","positive_ctrl","50012","50681",16.8431587219238,"1","1B","53","53A"
"546","positive_ctrl","50012","50682",14.3291501998901,"1","1B","53","53B"
"547","positive_ctrl","50012","50691",20.2515983581543,"1","1B","54","54A"
"548","positive_ctrl","50012","50692",20.7584342956543,"1","1B","54","54B"
"549","positive_ctrl","50012","50701",12.9864273071289,"1","1B","55","55A"
"550","positive_ctrl","50012","50702",10.5051965713501,"1","1B","55","55B"
"551","positive_ctrl","50012","50721",10.5643339157104,"1","1B","56","56A"
"552","positive_ctrl","50012","50722",5.53287076950073,"1","1B","56","56B"
"553","positive_ctrl","50012","50731",26.0630702972412,"1","1B","57","57A"
"554","positive_ctrl","50012","50732",18.7241706848145,"1","1B","57","57B"
"555","positive_ctrl","50012","50741",12.8540010452271,"1","1B","58","58A"
"556","positive_ctrl","50012","50742",28.0227298736572,"1","1B","58","58B"
"557","positive_ctrl","50012","50751",51.8214988708496,"1","1B","59","59A"
"558","positive_ctrl","50012","50752",25.9535675048828,"1","1B","59","59B"
"559","positive_ctrl","50012","50771",18.1867504119873,"1","1B","60","60A"
"560","positive_ctrl","50012","50772",22.8914051055908,"1","1B","60","60B"
"561","positive_ctrl","50012","50781",27.7028980255127,"1","1B","61","61A"
"562","positive_ctrl","50012","50782",12.7221078872681,"1","1B","61","61B"
"563","positive_ctrl","50012","50791",11.3297080993652,"1","1B","62","62A"
"564","positive_ctrl","50012","50792",8.62518501281738,"1","1B","62","62B"
"565","positive_ctrl","50012","50811",8.73046875,"1","1B","63","63A"
"566","positive_ctrl","50012","50812",12.6023235321045,"1","1B","63","63B"
"567","positive_ctrl","50012","50821",25.3006935119629,"1","1B","64","64A"
"568","positive_ctrl","50012","50822",23.2590560913086,"1","1B","64","64B"
"569","positive_ctrl","50012","50831",11.3489551544189,"1","1B","65","65A"
"570","positive_ctrl","50012","50832",13.7218017578125,"1","1B","65","65B"
"571","positive_ctrl","50012","50841",14.9416942596436,"1","1B","66","66A"
"572","positive_ctrl","50012","50842",16.1750640869141,"1","1B","66","66B"
"573","positive_ctrl","50012","50851",30.9329719543457,"1","1B","67","67A"
"574","positive_ctrl","50012","50852",13.043062210083,"1","1B","67","67B"
"575","positive_ctrl","50012","50861",11.1278324127197,"1","1B","68","68A"
"576","positive_ctrl","50012","50862",8.7509069442749,"1","1B","68","68B"
"577","positive_ctrl","50012","50871",15.6101150512695,"1","1B","69","69A"
"578","positive_ctrl","50012","50872",14.8857536315918,"1","1B","69","69B"
"579","positive_ctrl","50012","50881",7.20341444015503,"1","1B","70","70A"
"580","positive_ctrl","50012","50882",11.9379930496216,"1","1B","70","70B"
"581","positive_ctrl","50012","50891",13.5421810150146,"1","1B","71","71A"
"582","positive_ctrl","50012","50892",11.0266933441162,"1","1B","71","71B"
"583","positive_ctrl","50012","50901",29.6631870269775,"1","1B","72","72A"
"584","positive_ctrl","50012","50902",27.0547828674316,"1","1B","72","72B"
"585","positive_ctrl","50012","50951",10.8174810409546,"1","1B","73","73A"
"586","positive_ctrl","50012","50952",16.6360549926758,"1","1B","73","73B"
"587","positive_ctrl","50012","50981",23.9773445129395,"1","1B","74","74A"
"588","positive_ctrl","50012","50982",24.0674819946289,"1","1B","74","74B"
"589","positive_ctrl","50012","50991",27.5689964294434,"1","1B","75","75A"
"590","positive_ctrl","50012","50992",8.08239269256592,"1","1B","75","75B"
"591","positive_ctrl","50012","51001",22.9713821411133,"1","1B","76","76A"
"592","positive_ctrl","50012","51002",13.7134628295898,"1","1B","76","76B"
"593","positive_ctrl","50012","51021",6.01247930526733,"1","1B","77","77A"
"594","positive_ctrl","50012","51022",12.2940196990967,"1","1B","77","77B"
"595","positive_ctrl","50012","51041",6.33166217803955,"1","1B","78","78A"
"596","positive_ctrl","50012","51042",4.804527759552,"1","1B","78","78B"
"597","positive_ctrl","50012","51051",23.3587951660156,"1","1B","79","79A"
"598","positive_ctrl","50012","51052",16.8803806304932,"1","1B","79","79B"
"599","positive_ctrl","50012","51061",20.6783790588379,"1","1B","80","80A"
"600","positive_ctrl","50012","51062",30.1493854522705,"1","1B","80","80B"
"601","positive_ctrl","50012","51091",7.79271268844604,"1","1B","81","81A"
"602","positive_ctrl","50012","51092",10.6536378860474,"1","1B","81","81B"
"603","positive_ctrl","50012","51101",26.771053314209,"1","1B","82","82A"
"604","positive_ctrl","50012","51102",12.6535520553589,"1","1B","82","82B"
